invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,sales
538263,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-10 12:44:00,3.75,18065,United Kingdom,15.0
538263,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-10 12:44:00,4.95,18065,United Kingdom,14.850000000000001
538263,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-10 12:44:00,4.95,18065,United Kingdom,14.850000000000001
538263,22384,LUNCH BAG PINK POLKADOT,10,2010-12-10 12:44:00,1.65,18065,United Kingdom,16.5
538263,22553,PLASTERS IN TIN SKULLS,12,2010-12-10 12:44:00,1.65,18065,United Kingdom,19.799999999999997
538263,22619,SET OF 6 SOLDIER SKITTLES,4,2010-12-10 12:44:00,3.75,18065,United Kingdom,15.0
538263,22652,TRAVEL SEWING KIT,10,2010-12-10 12:44:00,1.65,18065,United Kingdom,16.5
538263,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-12-10 12:44:00,0.29,18065,United Kingdom,13.919999999999998
538268,22960,JAM MAKING SET WITH JARS,6,2010-12-10 12:45:00,4.25,18065,United Kingdom,25.5
538268,22961,JAM MAKING SET PRINTED,12,2010-12-10 12:45:00,1.45,18065,United Kingdom,17.4
538268,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-10 12:45:00,1.95,18065,United Kingdom,23.4
538279,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2010-12-10 12:48:00,1.06,14952,United Kingdom,101.76
538288,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-10 12:58:00,0.95,12748,United Kingdom,1.9
538296,20725,LUNCH BAG RED RETROSPOT,10,2010-12-10 13:06:00,1.65,13148,United Kingdom,16.5
538296,21136,PAINTED METAL PEARS ASSORTED,8,2010-12-10 13:06:00,1.69,13148,United Kingdom,13.52
538296,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2010-12-10 13:06:00,4.95,13148,United Kingdom,59.400000000000006
538296,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-12-10 13:06:00,1.25,13148,United Kingdom,15.0
538296,22470,HEART OF WICKER LARGE,6,2010-12-10 13:06:00,2.95,13148,United Kingdom,17.700000000000003
538296,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-10 13:06:00,1.69,13148,United Kingdom,13.52
538296,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-12-10 13:06:00,0.85,13148,United Kingdom,10.2
538296,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-10 13:06:00,2.95,13148,United Kingdom,17.700000000000003
538306,48138,DOORMAT UNION FLAG,30,2010-12-10 13:24:00,6.75,12989,United Kingdom,202.5
538307,20685,DOORMAT RED RETROSPOT,1,2010-12-10 13:27:00,7.95,14667,United Kingdom,7.95
538307,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2010-12-10 13:27:00,0.55,14667,United Kingdom,0.55
538307,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-10 13:27:00,1.65,14667,United Kingdom,8.25
538307,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-10 13:27:00,2.95,14667,United Kingdom,5.9
538307,22191,IVORY DINER WALL CLOCK,1,2010-12-10 13:27:00,8.5,14667,United Kingdom,8.5
538307,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-10 13:27:00,12.75,14667,United Kingdom,12.75
538307,22624,IVORY KITCHEN SCALES,1,2010-12-10 13:27:00,8.5,14667,United Kingdom,8.5
538307,22625,RED KITCHEN SCALES,1,2010-12-10 13:27:00,8.5,14667,United Kingdom,8.5
538307,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-12-10 13:27:00,3.75,14667,United Kingdom,3.75
538307,22729,ALARM CLOCK BAKELIKE ORANGE,1,2010-12-10 13:27:00,3.75,14667,United Kingdom,3.75
538307,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-12-10 13:27:00,2.1,14667,United Kingdom,4.2
538307,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2010-12-10 13:27:00,0.85,14667,United Kingdom,1.7
538307,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2010-12-10 13:27:00,2.95,14667,United Kingdom,5.9
538307,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2010-12-10 13:27:00,2.95,14667,United Kingdom,5.9
538307,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2010-12-10 13:27:00,0.55,14667,United Kingdom,1.1
538307,48184,DOORMAT ENGLISH ROSE ,1,2010-12-10 13:27:00,7.95,14667,United Kingdom,7.95
538307,84992,72 SWEETHEART FAIRY CAKE CASES,1,2010-12-10 13:27:00,0.55,14667,United Kingdom,0.55
538308,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-10 13:29:00,1.65,14107,United Kingdom,16.5
538308,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-10 13:29:00,0.55,14107,United Kingdom,13.200000000000001
538308,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-10 13:29:00,0.55,14107,United Kingdom,13.200000000000001
538308,21479,WHITE SKULL HOT WATER BOTTLE ,8,2010-12-10 13:29:00,3.75,14107,United Kingdom,30.0
538308,22553,PLASTERS IN TIN SKULLS,24,2010-12-10 13:29:00,1.65,14107,United Kingdom,39.599999999999994
538308,22667,RECIPE BOX RETROSPOT ,6,2010-12-10 13:29:00,2.95,14107,United Kingdom,17.700000000000003
538310,22197,SMALL POPCORN HOLDER,12,2010-12-10 13:44:00,0.85,15529,United Kingdom,10.2
538310,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2010-12-10 13:44:00,1.95,15529,United Kingdom,15.6
538313,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-12-10 13:50:00,1.65,15514,United Kingdom,1.65
538313,21889,WOODEN BOX OF DOMINOES,24,2010-12-10 13:50:00,1.25,15514,United Kingdom,30.0
538313,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 13:50:00,2.95,15514,United Kingdom,2.95
538313,22621,TRADITIONAL KNITTING NANCY,48,2010-12-10 13:50:00,1.25,15514,United Kingdom,60.0
538313,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,22726,ALARM CLOCK BAKELIKE GREEN,2,2010-12-10 13:50:00,3.75,15514,United Kingdom,7.5
538313,22726,ALARM CLOCK BAKELIKE GREEN,3,2010-12-10 13:50:00,3.75,15514,United Kingdom,11.25
538313,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,22727,ALARM CLOCK BAKELIKE RED ,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,22727,ALARM CLOCK BAKELIKE RED ,2,2010-12-10 13:50:00,3.75,15514,United Kingdom,7.5
538313,22727,ALARM CLOCK BAKELIKE RED ,2,2010-12-10 13:50:00,3.75,15514,United Kingdom,7.5
538313,22727,ALARM CLOCK BAKELIKE RED ,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,22728,ALARM CLOCK BAKELIKE PINK,3,2010-12-10 13:50:00,3.75,15514,United Kingdom,11.25
538313,22729,ALARM CLOCK BAKELIKE ORANGE,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-12-10 13:50:00,3.75,15514,United Kingdom,15.0
538313,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-10 13:50:00,3.75,15514,United Kingdom,3.75
538313,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-12-10 13:50:00,1.25,15514,United Kingdom,1.25
538327,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-12-10 13:58:00,1.65,15514,United Kingdom,1.65
538327,21889,WOODEN BOX OF DOMINOES,24,2010-12-10 13:58:00,1.25,15514,United Kingdom,30.0
538327,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 13:58:00,2.95,15514,United Kingdom,2.95
538327,22621,TRADITIONAL KNITTING NANCY,48,2010-12-10 13:58:00,1.25,15514,United Kingdom,60.0
538327,22726,ALARM CLOCK BAKELIKE GREEN,7,2010-12-10 13:58:00,3.75,15514,United Kingdom,26.25
538327,22727,ALARM CLOCK BAKELIKE RED ,6,2010-12-10 13:58:00,3.75,15514,United Kingdom,22.5
538327,22728,ALARM CLOCK BAKELIKE PINK,4,2010-12-10 13:58:00,3.75,15514,United Kingdom,15.0
538327,22729,ALARM CLOCK BAKELIKE ORANGE,5,2010-12-10 13:58:00,3.75,15514,United Kingdom,18.75
538327,22730,ALARM CLOCK BAKELIKE IVORY,3,2010-12-10 13:58:00,3.75,15514,United Kingdom,11.25
538327,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-12-10 13:58:00,1.25,15514,United Kingdom,1.25
538346,21165,BEWARE OF THE CAT METAL SIGN ,12,2010-12-10 14:53:00,1.69,17865,United Kingdom,20.28
538346,21166,COOK WITH WINE METAL SIGN ,12,2010-12-10 14:53:00,1.95,17865,United Kingdom,23.4
538346,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010-12-10 14:53:00,1.69,17865,United Kingdom,20.28
538346,21172,PARTY METAL SIGN ,24,2010-12-10 14:53:00,1.45,17865,United Kingdom,34.8
538346,21175,GIN + TONIC DIET METAL SIGN,12,2010-12-10 14:53:00,2.1,17865,United Kingdom,25.200000000000003
538346,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-10 14:53:00,2.1,17865,United Kingdom,25.200000000000003
538346,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-10 14:53:00,4.95,17865,United Kingdom,14.850000000000001
538346,21908,CHOCOLATE THIS WAY METAL SIGN,24,2010-12-10 14:53:00,2.1,17865,United Kingdom,50.400000000000006
538346,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-10 14:53:00,4.95,17865,United Kingdom,14.850000000000001
538346,82600,NO SINGING METAL SIGN,12,2010-12-10 14:53:00,2.1,17865,United Kingdom,25.200000000000003
538346,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-12-10 14:53:00,2.55,17865,United Kingdom,15.299999999999999
538347,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-10 14:54:00,0.95,17220,United Kingdom,1.9
538347,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-10 14:54:00,2.95,17220,United Kingdom,17.700000000000003
538347,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 14:54:00,2.95,17220,United Kingdom,2.95
538347,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2010-12-10 14:54:00,2.1,17220,United Kingdom,4.2
538347,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2010-12-10 14:54:00,2.1,17220,United Kingdom,6.300000000000001
538347,22147,FELTCRAFT BUTTERFLY HEARTS,4,2010-12-10 14:54:00,1.45,17220,United Kingdom,5.8
538347,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-12-10 14:54:00,2.1,17220,United Kingdom,4.2
538347,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-12-10 14:54:00,3.75,17220,United Kingdom,15.0
538347,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-12-10 14:54:00,3.75,17220,United Kingdom,15.0
538347,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2010-12-10 14:54:00,2.95,17220,United Kingdom,8.850000000000001
538347,22960,JAM MAKING SET WITH JARS,3,2010-12-10 14:54:00,4.25,17220,United Kingdom,12.75
538347,22961,JAM MAKING SET PRINTED,4,2010-12-10 14:54:00,1.45,17220,United Kingdom,5.8
538353,20685,DOORMAT RED RETROSPOT,30,2010-12-10 15:31:00,6.75,13798,United Kingdom,202.5
538353,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,2010-12-10 15:31:00,2.55,13798,United Kingdom,81.6
538353,21165,BEWARE OF THE CAT METAL SIGN ,48,2010-12-10 15:31:00,1.45,13798,United Kingdom,69.6
538353,21166,COOK WITH WINE METAL SIGN ,96,2010-12-10 15:31:00,1.69,13798,United Kingdom,162.24
538353,21181,PLEASE ONE PERSON METAL SIGN,96,2010-12-10 15:31:00,1.85,13798,United Kingdom,177.60000000000002
538353,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-10 15:31:00,0.42,13798,United Kingdom,50.4
538353,21231,SWEETHEART CERAMIC TRINKET BOX,144,2010-12-10 15:31:00,1.06,13798,United Kingdom,152.64000000000001
538353,21232,STRAWBERRY CERAMIC TRINKET BOX,144,2010-12-10 15:31:00,1.06,13798,United Kingdom,152.64000000000001
538353,21733,RED HANGING HEART T-LIGHT HOLDER,32,2010-12-10 15:31:00,2.55,13798,United Kingdom,81.6
538353,21928,JUMBO BAG SCANDINAVIAN PAISLEY,100,2010-12-10 15:31:00,1.65,13798,United Kingdom,165.0
538353,22470,HEART OF WICKER LARGE,1,2010-12-10 15:31:00,2.95,13798,United Kingdom,2.95
538353,82583,HOT BATHS METAL SIGN,144,2010-12-10 15:31:00,1.69,13798,United Kingdom,243.35999999999999
538353,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,144,2010-12-10 15:31:00,1.06,13798,United Kingdom,152.64000000000001
538353,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,72,2010-12-10 15:31:00,1.06,13798,United Kingdom,76.32000000000001
538353,85099B,JUMBO BAG RED RETROSPOT,100,2010-12-10 15:31:00,1.65,13798,United Kingdom,165.0
538353,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2010-12-10 15:31:00,1.65,13798,United Kingdom,165.0
538356,22616,PACK OF 12 LONDON TISSUES ,24,2010-12-10 15:56:00,0.29,14062,United Kingdom,6.959999999999999
538361,21481,FAWN BLUE HOT WATER BOTTLE,2,2010-12-10 16:36:00,2.95,17757,United Kingdom,5.9
538361,21914,BLUE HARMONICA IN BOX ,3,2010-12-10 16:36:00,1.25,17757,United Kingdom,3.75
538361,22083,PAPER CHAIN KIT RETROSPOT,4,2010-12-10 16:36:00,2.95,17757,United Kingdom,11.8
538361,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-10 16:36:00,2.95,17757,United Kingdom,17.700000000000003
538361,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,2010-12-10 16:36:00,2.1,17757,United Kingdom,8.4
538361,22193,RED DINER WALL CLOCK,1,2010-12-10 16:36:00,8.5,17757,United Kingdom,8.5
538361,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-10 16:36:00,2.95,17757,United Kingdom,2.95
538361,22961,JAM MAKING SET PRINTED,1,2010-12-10 16:36:00,1.45,17757,United Kingdom,1.45
538365,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-12 10:11:00,0.95,17243,United Kingdom,0.95
538365,21755,LOVE BUILDING BLOCK WORD,2,2010-12-12 10:11:00,5.95,17243,United Kingdom,11.9
538365,21755,LOVE BUILDING BLOCK WORD,2,2010-12-12 10:11:00,5.95,17243,United Kingdom,11.9
538365,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-12-12 10:11:00,4.95,17243,United Kingdom,9.9
538365,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-12 10:11:00,4.95,17243,United Kingdom,14.850000000000001
538365,22469,HEART OF WICKER SMALL,8,2010-12-12 10:11:00,1.65,17243,United Kingdom,13.2
538365,22835,HOT WATER BOTTLE I AM SO POORLY,5,2010-12-12 10:11:00,4.65,17243,United Kingdom,23.25
538365,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6,2010-12-12 10:11:00,5.95,17243,United Kingdom,35.7
538366,22469,HEART OF WICKER SMALL,5,2010-12-12 10:47:00,1.65,18109,United Kingdom,8.25
538366,22667,RECIPE BOX RETROSPOT ,9,2010-12-12 10:47:00,2.95,18109,United Kingdom,26.55
538366,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-12-12 10:47:00,4.65,18109,United Kingdom,9.3
538366,85066,CREAM SWEETHEART MINI CHEST,6,2010-12-12 10:47:00,12.75,18109,United Kingdom,76.5
538367,20725,LUNCH BAG RED RETROSPOT,10,2010-12-12 10:48:00,1.65,14800,United Kingdom,16.5
538367,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-12 10:48:00,1.65,14800,United Kingdom,16.5
538367,21479,WHITE SKULL HOT WATER BOTTLE ,2,2010-12-12 10:48:00,3.75,14800,United Kingdom,7.5
538367,21481,FAWN BLUE HOT WATER BOTTLE,4,2010-12-12 10:48:00,2.95,14800,United Kingdom,11.8
538367,21914,BLUE HARMONICA IN BOX ,24,2010-12-12 10:48:00,1.25,14800,United Kingdom,30.0
538367,21915,RED  HARMONICA IN BOX ,24,2010-12-12 10:48:00,1.25,14800,United Kingdom,30.0
538367,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-12-12 10:48:00,0.55,14800,United Kingdom,13.200000000000001
538367,22551,PLASTERS IN TIN SPACEBOY,24,2010-12-12 10:48:00,1.65,14800,United Kingdom,39.599999999999994
538367,22553,PLASTERS IN TIN SKULLS,24,2010-12-12 10:48:00,1.65,14800,United Kingdom,39.599999999999994
538367,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2010-12-12 10:48:00,1.65,14800,United Kingdom,39.599999999999994
538367,22616,PACK OF 12 LONDON TISSUES ,12,2010-12-12 10:48:00,0.29,14800,United Kingdom,3.4799999999999995
538367,22629,SPACEBOY LUNCH BOX ,5,2010-12-12 10:48:00,1.95,14800,United Kingdom,9.75
538367,22630,DOLLY GIRL LUNCH BOX,5,2010-12-12 10:48:00,1.95,14800,United Kingdom,9.75
538367,22659,LUNCH BOX I LOVE LONDON,12,2010-12-12 10:48:00,1.95,14800,United Kingdom,23.4
538367,22748,POPPY'S PLAYHOUSE KITCHEN,10,2010-12-12 10:48:00,2.1,14800,United Kingdom,21.0
538367,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2010-12-12 10:48:00,0.55,14800,United Kingdom,13.200000000000001
538367,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-12-12 10:48:00,0.29,14800,United Kingdom,13.919999999999998
538370,20718,RED RETROSPOT SHOPPER BAG,5,2010-12-12 11:06:00,1.25,16923,United Kingdom,6.25
538370,20727,LUNCH BAG  BLACK SKULL.,2,2010-12-12 11:06:00,1.65,16923,United Kingdom,3.3
538370,21155,RED RETROSPOT PEG BAG,2,2010-12-12 11:06:00,2.1,16923,United Kingdom,4.2
538370,22112,CHOCOLATE HOT WATER BOTTLE,5,2010-12-12 11:06:00,4.95,16923,United Kingdom,24.75
538370,22112,CHOCOLATE HOT WATER BOTTLE,7,2010-12-12 11:06:00,4.95,16923,United Kingdom,34.65
538370,22144,CHRISTMAS CRAFT LITTLE FRIENDS,14,2010-12-12 11:06:00,2.1,16923,United Kingdom,29.400000000000002
538370,22149,FELTCRAFT 6 FLOWER FRIENDS,5,2010-12-12 11:06:00,2.1,16923,United Kingdom,10.5
538370,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2010-12-12 11:06:00,1.25,16923,United Kingdom,7.5
538370,22197,SMALL POPCORN HOLDER,5,2010-12-12 11:06:00,0.85,16923,United Kingdom,4.25
538370,22384,LUNCH BAG PINK POLKADOT,4,2010-12-12 11:06:00,1.65,16923,United Kingdom,6.6
538370,22384,LUNCH BAG PINK POLKADOT,1,2010-12-12 11:06:00,1.65,16923,United Kingdom,1.65
538370,22697,GREEN REGENCY TEACUP AND SAUCER,12,2010-12-12 11:06:00,2.95,16923,United Kingdom,35.400000000000006
538370,22698,PINK REGENCY TEACUP AND SAUCER,4,2010-12-12 11:06:00,2.95,16923,United Kingdom,11.8
538370,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2010-12-12 11:06:00,2.95,16923,United Kingdom,8.850000000000001
538370,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2010-12-12 11:06:00,2.95,16923,United Kingdom,35.400000000000006
538370,22835,HOT WATER BOTTLE I AM SO POORLY,3,2010-12-12 11:06:00,4.65,16923,United Kingdom,13.950000000000001
538370,22907,PACK OF 20 NAPKINS PANTRY DESIGN,6,2010-12-12 11:06:00,0.85,16923,United Kingdom,5.1
538370,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2010-12-12 11:06:00,0.85,16923,United Kingdom,1.7
538370,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,2010-12-12 11:06:00,2.95,16923,United Kingdom,23.6
538370,22960,JAM MAKING SET WITH JARS,3,2010-12-12 11:06:00,4.25,16923,United Kingdom,12.75
538370,22961,JAM MAKING SET PRINTED,7,2010-12-12 11:06:00,1.45,16923,United Kingdom,10.15
538370,22969,HOMEMADE JAM SCENTED CANDLES,24,2010-12-12 11:06:00,1.45,16923,United Kingdom,34.8
538370,82600,NO SINGING METAL SIGN,3,2010-12-12 11:06:00,2.1,16923,United Kingdom,6.300000000000001
538370,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2010-12-12 11:06:00,1.25,16923,United Kingdom,7.5
538370,85066,CREAM SWEETHEART MINI CHEST,2,2010-12-12 11:06:00,12.75,16923,United Kingdom,25.5
538370,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-12 11:06:00,2.95,16923,United Kingdom,8.850000000000001
538371,21479,WHITE SKULL HOT WATER BOTTLE ,3,2010-12-12 11:07:00,3.75,15570,United Kingdom,11.25
538371,21481,FAWN BLUE HOT WATER BOTTLE,2,2010-12-12 11:07:00,2.95,15570,United Kingdom,5.9
538371,22083,PAPER CHAIN KIT RETROSPOT,10,2010-12-12 11:07:00,2.95,15570,United Kingdom,29.5
538371,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-12 11:07:00,2.95,15570,United Kingdom,29.5
538371,22113,GREY HEART HOT WATER BOTTLE,1,2010-12-12 11:07:00,3.75,15570,United Kingdom,3.75
538371,22113,GREY HEART HOT WATER BOTTLE,1,2010-12-12 11:07:00,3.75,15570,United Kingdom,3.75
538371,22113,GREY HEART HOT WATER BOTTLE,1,2010-12-12 11:07:00,3.75,15570,United Kingdom,3.75
538371,22568,FELTCRAFT CUSHION OWL,1,2010-12-12 11:07:00,3.75,15570,United Kingdom,3.75
538371,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,2010-12-12 11:07:00,0.85,15570,United Kingdom,8.5
538371,22595,CHRISTMAS GINGHAM HEART,5,2010-12-12 11:07:00,0.85,15570,United Kingdom,4.25
538371,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2010-12-12 11:07:00,2.95,15570,United Kingdom,5.9
538371,22726,ALARM CLOCK BAKELIKE GREEN,10,2010-12-12 11:07:00,3.75,15570,United Kingdom,37.5
538371,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,2010-12-12 11:07:00,2.95,15570,United Kingdom,14.75
538371,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-12 11:07:00,2.55,15570,United Kingdom,15.299999999999999
538371,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-12 11:07:00,5.95,15570,United Kingdom,11.9
538371,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-12 11:07:00,7.95,15570,United Kingdom,15.9
538374,15056N,EDWARDIAN PARASOL NATURAL,1,2010-12-12 11:17:00,5.95,14159,United Kingdom,5.95
538374,20723,STRAWBERRY CHARLOTTE BAG,1,2010-12-12 11:17:00,0.85,14159,United Kingdom,0.85
538374,20724,RED RETROSPOT CHARLOTTE BAG,1,2010-12-12 11:17:00,0.85,14159,United Kingdom,0.85
538374,20725,LUNCH BAG RED RETROSPOT,2,2010-12-12 11:17:00,1.65,14159,United Kingdom,3.3
538374,20727,LUNCH BAG  BLACK SKULL.,2,2010-12-12 11:17:00,1.65,14159,United Kingdom,3.3
538374,20728,LUNCH BAG CARS BLUE,2,2010-12-12 11:17:00,1.65,14159,United Kingdom,3.3
538374,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2010-12-12 11:17:00,1.25,14159,United Kingdom,3.75
538374,21931,JUMBO STORAGE BAG SUKI,1,2010-12-12 11:17:00,1.95,14159,United Kingdom,1.95
538374,22197,SMALL POPCORN HOLDER,19,2010-12-12 11:17:00,0.85,14159,United Kingdom,16.15
538374,22355,CHARLOTTE BAG SUKI DESIGN,1,2010-12-12 11:17:00,0.85,14159,United Kingdom,0.85
538374,22356,CHARLOTTE BAG PINK POLKADOT,1,2010-12-12 11:17:00,0.85,14159,United Kingdom,0.85
538374,22379,RECYCLING BAG RETROSPOT ,4,2010-12-12 11:17:00,2.1,14159,United Kingdom,8.4
538374,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-12-12 11:17:00,1.65,14159,United Kingdom,3.3
538374,22383,LUNCH BAG SUKI  DESIGN ,2,2010-12-12 11:17:00,1.65,14159,United Kingdom,3.3
538374,22383,LUNCH BAG SUKI  DESIGN ,2,2010-12-12 11:17:00,1.65,14159,United Kingdom,3.3
538374,22384,LUNCH BAG PINK POLKADOT,3,2010-12-12 11:17:00,1.65,14159,United Kingdom,4.949999999999999
538374,22385,JUMBO BAG SPACEBOY DESIGN,1,2010-12-12 11:17:00,1.95,14159,United Kingdom,1.95
538374,22386,JUMBO BAG PINK POLKADOT,2,2010-12-12 11:17:00,1.95,14159,United Kingdom,3.9
538374,22469,HEART OF WICKER SMALL,1,2010-12-12 11:17:00,1.65,14159,United Kingdom,1.65
538374,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2010-12-12 11:17:00,0.85,14159,United Kingdom,0.85
538374,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2010-12-12 11:17:00,1.65,14159,United Kingdom,3.3
538374,22960,JAM MAKING SET WITH JARS,1,2010-12-12 11:17:00,4.25,14159,United Kingdom,4.25
538374,22961,JAM MAKING SET PRINTED,1,2010-12-12 11:17:00,1.45,14159,United Kingdom,1.45
538374,84836,ZINC METAL HEART DECORATION,4,2010-12-12 11:17:00,1.25,14159,United Kingdom,5.0
538374,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-12 11:17:00,1.95,14159,United Kingdom,1.95
538374,85099F,JUMBO BAG STRAWBERRY,2,2010-12-12 11:17:00,1.95,14159,United Kingdom,3.9
538374,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-12 11:17:00,2.95,14159,United Kingdom,5.9
538382,21481,FAWN BLUE HOT WATER BOTTLE,2,2010-12-12 11:37:00,2.95,17218,United Kingdom,5.9
538382,21790,VINTAGE SNAP CARDS,3,2010-12-12 11:37:00,0.85,17218,United Kingdom,2.55
538382,21791,VINTAGE HEADS AND TAILS CARD GAME ,3,2010-12-12 11:37:00,1.25,17218,United Kingdom,3.75
538382,21914,BLUE HARMONICA IN BOX ,3,2010-12-12 11:37:00,1.25,17218,United Kingdom,3.75
538382,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-12 11:37:00,4.95,17218,United Kingdom,4.95
538382,22551,PLASTERS IN TIN SPACEBOY,3,2010-12-12 11:37:00,1.65,17218,United Kingdom,4.949999999999999
538382,22553,PLASTERS IN TIN SKULLS,3,2010-12-12 11:37:00,1.65,17218,United Kingdom,4.949999999999999
